;host_is_superhost;host_listings_count;latitude;longitude;property_type;room_type;accommodates;bathrooms;bedrooms;beds;bed_type;price;security_deposit;cleaning_fee;extra_people;minimum_nights;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;instant_bookable;is_business_travel_ready;cancellation_policy;ano;mes;n_amenities
8590;t;2.0;-22.91674;-43.19244;Outros;Entire home/apt;3;1.0;2.0;2.0;Real Bed;128.0;$0.00;$149.00;43.0;2;99.0;10.0;10.0;10.0;10.0;10.0;10.0;t;f;strict_14_with_grace_period;2020;4;34
8598;f;1.0;-22.92855;-43.17756;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;200.0;$500.00;$100.00;50.0;3;100.0;10.0;10.0;10.0;10.0;10.0;8.0;f;f;moderate;2020;4;14
8599;f;1.0;-22.91905;-43.18949;Apartment;Private room;1;1.5;1.0;1.0;Real Bed;105.0;$527.00;$63.00;105.0;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;moderate;2020;4;21
8608;f;1.0;-22.91076;-43.17743;Apartment;Entire home/apt;2;1.0;1.0;2.0;Real Bed;110.0;$700.00;$70.00;130.0;1;40.0;2.0;6.0;10.0;10.0;10.0;10.0;t;f;strict_14_with_grace_period;2020;4;21
8609;t;1.0;-22.97505;-43.18843;Apartment;Entire home/apt;6;3.0;3.0;6.0;Real Bed;364.0;$0.00;$200.00;0.0;3;99.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;strict_14_with_grace_period;2020;4;22
8619;f;1.0;-22.98006;-43.18892;Apartment;Entire home/apt;6;2.0;2.0;4.0;Real Bed;311.0;$500.00;$230.00;35.0;3;95.0;9.0;9.0;10.0;10.0;10.0;9.0;t;f;strict_14_with_grace_period;2020;4;33
8627;t;6.0;-22.91656;-43.18626;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;99.0;$0.00;$25.00;35.0;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;t;f;strict_14_with_grace_period;2020;4;36
8630;f;2.0;-22.94404;-43.18344;Apartment;Entire home/apt;4;1.5;1.0;2.0;Real Bed;221.0;$0.00;$80.00;0.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;moderate;2020;4;22
8649;f;8.0;-22.98714;-43.19581;Apartment;Entire home/apt;5;1.0;2.0;0.0;Real Bed;292.0;$1,000.00;$150.00;0.0;4;97.0;10.0;9.0;10.0;9.0;10.0;9.0;t;f;strict_14_with_grace_period;2020;4;27
8650;t;1.0;-22.96816;-43.1832;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;179.0;$0.00;$80.00;0.0;1;98.0;10.0;10.0;10.0;10.0;10.0;10.0;t;f;moderate;2020;4;33
8661;t;1.0;-22.91052;-43.17877;Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;79.0;$700.00;$120.00;0.0;3;97.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;moderate;2020;4;11
8675;t;2.0;-22.92481;-43.18216;House;Private room;2;1.0;1.0;1.0;Real Bed;110.0;$403.00;$60.00;1200.0;3;100.0;10.0;10.0;10.0;10.0;9.0;10.0;t;f;strict_14_with_grace_period;2020;4;17
8676;t;1.0;-22.9114;-43.17287;Loft;Entire home/apt;7;1.0;1.0;5.0;Real Bed;149.0;$0.00;$50.00;26.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;t;f;moderate;2020;4;35
8677;f;2.0;-22.96109;-43.17049;Outros;Private room;2;1.0;1.0;3.0;Real Bed;42.0;$0.00;$49.00;45.0;1;92.0;9.0;10.0;10.0;10.0;8.0;10.0;t;f;moderate;2020;4;23
8680;t;2.0;-22.98539;-43.1922;Apartment;Private room;1;1.0;1.0;2.0;Real Bed;79.0;$0.00;$0.00;60.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;moderate;2020;4;30
8686;t;1.0;-22.97068;-43.18671;Apartment;Entire home/apt;6;1.0;3.0;4.0;Real Bed;227.0;$450.00;$160.00;50.0;4;99.0;10.0;10.0;10.0;10.0;10.0;10.0;t;f;strict_14_with_grace_period;2020;4;38
8691;f;3.0;-22.92657;-43.17662;Apartment;Entire home/apt;8;1.5;1.0;5.0;Real Bed;142.0;$400.00;$60.00;40.0;2;94.0;10.0;10.0;9.0;10.0;10.0;9.0;t;f;strict_14_with_grace_period;2020;4;29
8708;f;5.0;-23.0098;-43.34385;Condominium;Entire home/apt;4;1.0;1.0;1.0;Real Bed;248.0;$500.00;$200.00;50.0;3;94.0;10.0;9.0;10.0;10.0;10.0;9.0;t;f;strict_14_with_grace_period;2020;4;39
8715;f;1.0;-22.96302;-43.17917;Apartment;Entire home/apt;5;1.0;1.0;3.0;Real Bed;200.0;$800.00;$120.00;80.0;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;t;f;strict_14_with_grace_period;2020;4;15
8732;t;4.0;-22.9115;-43.17848;Loft;Entire home/apt;6;1.0;1.0;3.0;Real Bed;160.0;$1,000.00;$140.00;50.0;1;98.0;10.0;10.0;10.0;10.0;10.0;9.0;t;f;strict_14_with_grace_period;2020;4;22
8735;f;5.0;-22.98182;-43.30449;House;Private room;2;1.0;1.0;1.0;Real Bed;181.0;$0.00;$0.00;0.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;t;f;strict_14_with_grace_period;2020;4;23
8743;f;7.0;-23.0109;-43.327;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;351.0;$1,000.00;$150.00;0.0;1;98.0;10.0;9.0;10.0;10.0;10.0;9.0;f;f;strict_14_with_grace_period;2020;4;34
8746;t;1.0;-22.93789;-43.18867;Apartment;Entire home/apt;5;2.0;2.0;2.0;Real Bed;399.0;$0.00;$300.00;50.0;3;93.0;10.0;8.0;10.0;10.0;9.0;9.0;t;f;strict_14_with_grace_period;2020;4;42
8750;f;7.0;-23.01083;-43.32844;Apartment;Entire home/apt;6;1.0;1.0;3.0;Real Bed;319.0;$1,000.00;$150.00;0.0;2;96.0;10.0;9.0;10.0;10.0;10.0;9.0;f;f;strict_14_with_grace_period;2020;4;30
8761;t;1.0;-22.91331;-43.18274;Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;142.0;$500.00;$60.00;30.0;3;99.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;moderate;2020;4;25
8768;f;0.0;-22.97542;-43.19006;Apartment;Entire home/apt;4;1.0;1.0;3.0;Real Bed;149.0;$0.00;$50.00;0.0;2;97.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;moderate;2020;4;17
8783;t;1.0;-22.97471;-43.19055;Apartment;Entire home/apt;6;1.5;2.0;4.0;Real Bed;316.0;$0.00;$100.00;50.0;2;95.0;10.0;10.0;10.0;10.0;10.0;9.0;f;f;flexible;2020;4;26
8787;f;2.0;-22.9753;-43.18972;Apartment;Entire home/apt;5;1.0;1.0;4.0;Real Bed;179.0;$1,000.00;$150.00;25.0;3;93.0;10.0;10.0;10.0;10.0;10.0;9.0;f;f;strict_14_with_grace_period;2020;4;25
8788;f;2.0;-22.98724;-43.19589;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;463.0;$2,127.00;$319.00;53.0;2;98.0;10.0;10.0;10.0;10.0;10.0;9.0;f;f;moderate;2020;4;24
8789;f;1.0;-22.98625;-43.22791;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;79.0;$0.00;$55.00;60.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;strict_14_with_grace_period;2020;4;16
8794;t;1.0;-22.9822;-43.19999;Apartment;Private room;1;2.0;1.0;1.0;Real Bed;100.0;$450.00;$140.00;60.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;strict_14_with_grace_period;2020;4;35
8806;f;0.0;-22.90175;-43.2598;Apartment;Entire home/apt;6;1.0;2.0;4.0;Real Bed;351.0;$0.00;$200.00;50.0;1;70.0;7.0;7.0;10.0;8.0;7.0;7.0;f;f;moderate;2020;4;32
8809;t;1.0;-22.93484;-43.18971;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;80.0;$500.00;$126.00;48.0;2;97.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;strict_14_with_grace_period;2020;4;44
8811;f;1.0;-22.92359;-43.17739;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;248.0;$0.00;$60.00;0.0;4;93.0;9.0;9.0;10.0;10.0;9.0;9.0;f;f;moderate;2020;4;25
8818;f;6.0;-22.96977;-43.3952;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;148.0;$0.00;$0.00;50.0;3;100.0;9.0;10.0;10.0;10.0;10.0;9.0;f;f;strict_14_with_grace_period;2020;4;20
8825;f;3.0;-22.97093;-43.18761;Apartment;Entire home/apt;2;1.0;1.0;1.0;Outros;100.0;$3,000.00;$140.00;0.0;4;100.0;10.0;10.0;10.0;10.0;10.0;9.0;f;f;strict_14_with_grace_period;2020;4;27
8830;f;3.0;-22.96946;-43.18803;Loft;Entire home/apt;4;1.0;1.0;4.0;Real Bed;137.0;$2,000.00;$200.00;60.0;4;100.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;strict_14_with_grace_period;2020;4;31
8839;t;2.0;-22.91936;-43.18717;House;Entire home/apt;7;3.0;4.0;4.0;Real Bed;632.0;$790.00;$422.00;158.0;2;89.0;9.0;9.0;10.0;10.0;9.0;9.0;f;f;strict_14_with_grace_period;2020;4;39
8849;f;1.0;-22.98438;-43.20305;Apartment;Entire home/apt;4;2.0;1.0;3.0;Real Bed;253.0;$600.00;$140.00;40.0;3;93.0;9.0;9.0;9.0;9.0;10.0;9.0;f;f;strict_14_with_grace_period;2020;4;17
8850;t;1.0;-22.96402;-43.18052;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;148.0;$650.00;$170.00;180.0;2;96.0;10.0;10.0;10.0;10.0;10.0;10.0;t;f;strict_14_with_grace_period;2020;4;25
8859;t;1.0;-22.96306;-43.17667;Apartment;Entire home/apt;3;1.0;1.0;1.0;Real Bed;142.0;$0.00;$50.00;50.0;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;moderate;2020;4;30
8861;f;1.0;-22.91393;-43.18879;Apartment;Entire home/apt;4;1.0;0.0;4.0;Real Bed;200.0;$500.00;$120.00;0.0;3;93.0;10.0;9.0;10.0;10.0;10.0;10.0;f;f;strict_14_with_grace_period;2020;4;24
8862;f;1.0;-22.92323;-43.17981;Apartment;Entire home/apt;4;1.0;2.0;3.0;Real Bed;220.0;$0.00;$150.00;100.0;4;95.0;10.0;9.0;10.0;10.0;9.0;10.0;f;f;strict_14_with_grace_period;2020;4;22
8866;f;3.0;-22.96306;-43.2023;Outros;Private room;1;1.0;1.0;1.0;Real Bed;74.0;$0.00;$200.00;0.0;4;100.0;10.0;10.0;10.0;10.0;10.0;10.0;t;f;strict_14_with_grace_period;2020;4;34
8868;f;1.0;-22.97074;-43.39977;Condominium;Entire home/apt;6;1.0;2.0;5.0;Real Bed;95.0;$2,000.00;$150.00;50.0;1;93.0;9.0;9.0;10.0;10.0;9.0;9.0;t;f;strict_14_with_grace_period;2020;4;40
8879;f;5.0;-22.93925;-43.19283;Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;181.0;$500.00;$150.00;100.0;2;100.0;9.0;10.0;10.0;10.0;10.0;10.0;f;f;moderate;2020;4;20
8894;f;2.0;-22.91214;-43.18411;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;158.0;$0.00;$0.00;105.0;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;flexible;2020;4;15
8911;f;0.0;-22.95581;-43.17952;Condominium;Private room;1;1.0;1.0;1.0;Real Bed;68.0;$0.00;$30.00;30.0;2;84.0;9.0;7.0;10.0;9.0;9.0;9.0;f;f;moderate;2020;4;31
8913;f;7.0;-23.01091;-43.32688;Apartment;Entire home/apt;7;3.0;2.0;4.0;Real Bed;601.0;$1,500.00;$200.00;0.0;2;93.0;9.0;8.0;10.0;10.0;10.0;9.0;f;f;strict_14_with_grace_period;2020;4;34
8914;t;2.0;-22.94018;-43.36198;Outros;Private room;1;1.5;1.0;1.0;Real Bed;58.0;$0.00;$33.00;41.0;3;98.0;10.0;10.0;10.0;10.0;9.0;10.0;t;f;moderate;2020;4;45
8930;f;3.0;-23.00972;-43.34434;Apartment;Entire home/apt;4;1.0;2.0;3.0;Real Bed;364.0;$0.00;$180.00;0.0;2;100.0;10.0;9.0;10.0;10.0;10.0;10.0;f;f;strict_14_with_grace_period;2020;4;39
8935;f;7.0;-23.03087;-43.47302;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;300.0;$1,500.00;$150.00;0.0;2;94.0;10.0;9.0;10.0;10.0;10.0;9.0;f;f;strict_14_with_grace_period;2020;4;33
8944;f;3.0;-23.0309;-43.47318;Apartment;Entire home/apt;4;2.5;1.0;1.0;Real Bed;379.0;$0.00;$180.00;0.0;2;85.0;10.0;9.0;10.0;10.0;10.0;8.0;f;f;strict_14_with_grace_period;2020;4;35
8946;t;2.0;-22.9486;-43.18151;Apartment;Entire home/apt;3;1.0;1.0;1.0;Real Bed;100.0;$501.00;$40.00;40.0;1;93.0;10.0;9.0;10.0;10.0;10.0;9.0;f;f;flexible;2020;4;31
8951;f;1.0;-23.00448;-43.34865;Apartment;Entire home/apt;6;2.0;2.0;3.0;Real Bed;227.0;$13,173.00;$659.00;184.0;3;70.0;6.0;6.0;6.0;6.0;8.0;5.0;t;f;strict_14_with_grace_period;2020;4;36
8952;f;7.0;-23.01442;-43.30954;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;298.0;$1,000.00;$150.00;0.0;2;98.0;10.0;9.0;10.0;10.0;10.0;10.0;f;f;strict_14_with_grace_period;2020;4;18
8958;t;4.0;-22.98433;-43.19507;Apartment;Private room;3;1.5;1.0;2.0;Real Bed;100.0;$0.00;$80.00;21.0;2;96.0;10.0;10.0;10.0;10.0;10.0;10.0;t;f;moderate;2020;4;33
8961;f;2.0;-22.9525;-43.19241;Apartment;Entire home/apt;4;1.5;1.0;1.0;Real Bed;121.0;$750.00;$150.00;30.0;2;95.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;moderate;2020;4;23
8964;t;1.0;-22.9652;-43.17559;Apartment;Entire home/apt;3;1.0;1.0;1.0;Real Bed;170.0;$0.00;$130.00;0.0;3;96.0;10.0;10.0;10.0;10.0;10.0;10.0;t;f;strict_14_with_grace_period;2020;4;27
8966;f;1.0;-22.96548;-43.18435;Apartment;Entire home/apt;6;2.0;3.0;5.0;Real Bed;406.0;$2,000.00;$180.00;60.0;1;100.0;10.0;10.0;10.0;10.0;10.0;9.0;f;f;moderate;2020;4;15
8980;t;5.0;-22.96825;-43.18389;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;179.0;$500.00;$120.00;90.0;4;98.0;10.0;10.0;10.0;10.0;10.0;9.0;f;f;strict_14_with_grace_period;2020;4;30
8988;f;1.0;-22.96959;-43.18516;Apartment;Entire home/apt;4;1.0;1.0;3.0;Real Bed;163.0;$1,000.00;$100.00;0.0;3;93.0;10.0;10.0;10.0;10.0;10.0;9.0;f;f;moderate;2020;4;28
8995;f;2.0;-22.9673;-43.19165;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;79.0;$0.00;$75.00;0.0;1;93.0;10.0;9.0;10.0;10.0;10.0;9.0;f;f;strict_14_with_grace_period;2020;4;29
9001;f;3.0;-22.96311;-43.17729;Apartment;Private room;2;1.5;1.0;2.0;Real Bed;84.0;$0.00;$50.00;50.0;1;100.0;10.0;10.0;10.0;10.0;9.0;10.0;f;f;flexible;2020;4;19
9004;t;9.0;-22.91881;-43.17922;House;Shared room;6;1.0;1.0;6.0;Real Bed;58.0;$0.00;$35.00;140.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;strict_14_with_grace_period;2020;4;13
9005;f;2.0;-22.92519;-43.18614;Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;137.0;$500.00;$140.00;49.0;2;95.0;10.0;9.0;10.0;10.0;9.0;9.0;f;f;strict_14_with_grace_period;2020;4;24
9010;f;4.0;-22.98533;-43.20653;Apartment;Entire home/apt;4;2.0;2.0;3.0;Real Bed;364.0;$0.00;$200.00;200.0;3;80.0;10.0;8.0;10.0;10.0;10.0;8.0;f;f;strict_14_with_grace_period;2020;4;26
9011;f;1.0;-22.91166;-43.1856;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;100.0;$500.00;$100.00;30.0;2;94.0;10.0;9.0;10.0;10.0;10.0;9.0;f;f;moderate;2020;4;22
9016;f;4.0;-22.98452;-43.19779;Apartment;Entire home/apt;4;3.0;2.0;2.0;Real Bed;337.0;$3,000.00;$215.00;0.0;3;98.0;10.0;10.0;10.0;10.0;9.0;9.0;f;f;strict_14_with_grace_period;2020;4;32
9035;t;5.0;-22.98671;-43.18973;Apartment;Entire home/apt;4;2.0;2.0;2.0;Real Bed;564.0;$1,250.00;$250.00;186.0;3;96.0;10.0;9.0;9.0;10.0;10.0;9.0;t;f;strict_14_with_grace_period;2020;4;26
9037;f;7.0;-23.01448;-43.30315;Apartment;Entire home/apt;8;2.0;2.0;3.0;Real Bed;548.0;$1,500.00;$200.00;0.0;2;97.0;10.0;9.0;10.0;10.0;10.0;9.0;f;f;strict_14_with_grace_period;2020;4;37
9066;t;1.0;-22.98465;-43.19518;Apartment;Entire home/apt;5;1.0;1.0;2.0;Real Bed;160.0;$0.00;$150.00;36.0;2;95.0;10.0;10.0;10.0;10.0;10.0;10.0;t;f;strict_14_with_grace_period;2020;4;24
9072;t;4.0;-22.96778;-43.18452;Apartment;Entire home/apt;4;1.0;2.0;2.0;Real Bed;148.0;$1,800.00;$140.00;0.0;2;99.0;10.0;10.0;10.0;10.0;10.0;10.0;t;f;strict_14_with_grace_period;2020;4;28
9079;t;7.0;-22.93949;-43.19145;Apartment;Private room;5;2.0;1.0;3.0;Real Bed;58.0;$0.00;$47.00;21.0;1;98.0;10.0;10.0;10.0;10.0;10.0;10.0;t;f;flexible;2020;4;25
9087;f;1.0;-23.00383;-43.34964;Condominium;Entire home/apt;4;2.0;2.0;2.0;Real Bed;348.0;$0.00;$196.00;65.0;3;92.0;10.0;9.0;10.0;9.0;10.0;10.0;f;f;strict_14_with_grace_period;2020;4;34
9114;t;1.0;-22.97146;-43.35848;Condominium;Entire home/apt;2;1.0;1.0;1.0;Real Bed;181.0;$0.00;$80.00;50.0;3;90.0;9.0;9.0;10.0;9.0;9.0;10.0;t;f;strict_14_with_grace_period;2020;4;20
9118;f;1.0;-22.96524;-43.17924;Apartment;Private room;2;1.5;3.0;3.0;Real Bed;133.0;$500.00;$70.00;70.0;1;100.0;10.0;10.0;10.0;10.0;10.0;9.0;f;f;flexible;2020;4;25
9120;f;1.0;-22.98428;-43.22263;Apartment;Entire home/apt;8;3.0;3.0;7.0;Real Bed;400.0;$3,000.00;$200.00;100.0;1;99.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;strict_14_with_grace_period;2020;4;36
9124;f;2.0;-22.9646;-43.17824;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;90.0;$0.00;$150.00;0.0;3;88.0;9.0;8.0;10.0;10.0;10.0;9.0;t;f;flexible;2020;4;15
9138;f;1.0;-22.97668;-43.1922;Apartment;Entire home/apt;2;1.0;2.0;2.0;Real Bed;195.0;$1,000.00;$230.00;50.0;3;94.0;10.0;10.0;10.0;10.0;10.0;9.0;f;f;strict_14_with_grace_period;2020;4;32
9145;f;2.0;-23.0111;-43.33074;Condominium;Entire home/apt;6;3.0;3.0;3.0;Real Bed;149.0;$1,300.00;$250.00;60.0;3;92.0;9.0;9.0;10.0;9.0;10.0;9.0;f;f;strict_14_with_grace_period;2020;4;26
9148;f;1.0;-22.92931;-43.3616;Apartment;Private room;2;1.0;1.0;2.0;Real Bed;122.0;$0.00;$76.00;55.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;t;f;flexible;2020;4;22
9155;f;3.0;-22.98582;-43.1923;Apartment;Entire home/apt;5;1.5;2.0;5.0;Real Bed;306.0;$700.00;$160.00;100.0;4;100.0;9.0;10.0;10.0;10.0;9.0;8.0;f;f;moderate;2020;4;12
9164;f;2.0;-22.98512;-43.20853;Apartment;Entire home/apt;4;2.0;2.0;4.0;Real Bed;400.0;$500.00;$150.00;500.0;2;95.0;9.0;9.0;10.0;10.0;10.0;9.0;t;f;strict_14_with_grace_period;2020;4;50
9167;f;1.0;-22.97463;-43.19233;Apartment;Entire home/apt;2;1.5;1.0;1.0;Real Bed;250.0;$700.00;$180.00;80.0;4;99.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;strict_14_with_grace_period;2020;4;26
9175;t;1.0;-22.92174;-43.19075;House;Entire home/apt;2;1.0;1.0;1.0;Real Bed;122.0;$0.00;$0.00;0.0;2;94.0;10.0;10.0;10.0;10.0;10.0;9.0;f;f;flexible;2020;4;26
9177;f;1.0;-22.95369;-43.17561;Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;174.0;$500.00;$150.00;0.0;3;98.0;10.0;10.0;10.0;10.0;10.0;9.0;f;f;flexible;2020;4;20
9178;f;1.0;-22.93827;-43.33339;Apartment;Entire home/apt;6;2.0;3.0;3.0;Real Bed;649.0;$0.00;$150.00;0.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;flexible;2020;4;24
9187;t;1.0;-22.92239;-43.17703;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;133.0;$500.00;$180.00;60.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;strict_14_with_grace_period;2020;4;24
9194;t;1.0;-22.98355;-43.21475;Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;200.0;$800.00;$195.00;90.0;3;97.0;10.0;10.0;10.0;10.0;10.0;10.0;t;f;strict_14_with_grace_period;2020;4;30
9200;t;9.0;-22.91802;-43.17921;House;Shared room;4;1.0;1.0;6.0;Real Bed;47.0;$0.00;$35.00;110.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;strict_14_with_grace_period;2020;4;13
9203;t;1.0;-22.93204;-43.19544;House;Entire home/apt;3;1.0;2.0;2.0;Real Bed;112.0;$0.00;$150.00;60.0;2;98.0;10.0;10.0;10.0;10.0;9.0;10.0;t;f;moderate;2020;4;40
9207;f;3.0;-22.98424;-43.20989;Loft;Entire home/apt;4;1.0;1.0;1.0;Real Bed;211.0;$1,500.00;$120.00;0.0;3;97.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;strict_14_with_grace_period;2020;4;23
9210;f;3.0;-22.98552;-43.19438;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;121.0;$1,000.00;$180.00;40.0;3;90.0;10.0;9.0;10.0;10.0;10.0;10.0;f;f;strict_14_with_grace_period;2020;4;16
9216;t;1.0;-22.97508;-43.18755;Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;142.0;$0.00;$125.00;0.0;2;98.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;strict_14_with_grace_period;2020;4;29
9227;f;1.0;-22.96911;-43.18578;Apartment;Entire home/apt;4;1.0;1.0;3.0;Real Bed;250.0;$970.00;$200.00;0.0;2;91.0;10.0;9.0;9.0;9.0;10.0;8.0;t;f;strict_14_with_grace_period;2020;4;27
9242;f;1.0;-22.96354;-43.17558;Apartment;Entire home/apt;6;2.0;3.0;3.0;Real Bed;324.0;$0.00;$160.00;0.0;2;98.0;9.0;10.0;10.0;10.0;10.0;10.0;f;f;strict_14_with_grace_period;2020;4;16
9259;t;1.0;-22.94345;-43.16144;Apartment;Entire home/apt;5;2.0;2.0;5.0;Real Bed;250.0;$750.00;$200.00;58.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;moderate;2020;4;27
9261;t;2.0;-22.94157;-43.17277;Apartment;Private room;2;1.5;1.0;2.0;Real Bed;181.0;$0.00;$50.00;0.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;flexible;2020;4;18
9287;f;1.0;-22.99651;-43.25805;Outros;Entire home/apt;4;1.0;1.0;1.0;Real Bed;298.0;$1,559.00;$312.00;312.0;2;99.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;strict_14_with_grace_period;2020;4;46
9311;f;2.0;-22.98103;-43.19145;Apartment;Private room;2;1.0;1.0;2.0;Real Bed;200.0;$0.00;$150.00;150.0;3;100.0;10.0;10.0;10.0;10.0;10.0;8.0;t;f;strict_14_with_grace_period;2020;4;9
9324;f;1.0;-23.00302;-43.32861;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;142.0;$0.00;$190.00;50.0;3;95.0;10.0;9.0;10.0;10.0;10.0;9.0;t;f;strict_14_with_grace_period;2020;4;30
9340;t;1.0;-23.02226;-43.48432;Apartment;Entire home/apt;7;2.5;2.0;3.0;Real Bed;202.0;$0.00;$150.00;60.0;3;98.0;10.0;10.0;10.0;10.0;9.0;9.0;f;f;strict_14_with_grace_period;2020;4;51
9346;f;3.0;-22.93638;-43.34992;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;101.0;$0.00;$110.00;90.0;1;67.0;7.0;7.0;7.0;7.0;7.0;7.0;t;f;strict_14_with_grace_period;2020;4;30
9351;t;4.0;-22.9842;-43.19468;Apartment;Private room;1;1.5;1.0;1.0;Real Bed;68.0;$0.00;$30.00;0.0;1;93.0;10.0;9.0;10.0;10.0;10.0;9.0;t;f;moderate;2020;4;33
9360;t;1.0;-22.98223;-43.22167;Condominium;Entire home/apt;4;3.0;2.0;3.0;Real Bed;251.0;$500.00;$150.00;40.0;2;98.0;10.0;9.0;10.0;10.0;10.0;9.0;t;f;moderate;2020;4;19
9380;t;3.0;-22.96583;-43.17653;Apartment;Entire home/apt;6;2.0;2.0;4.0;Real Bed;385.0;$0.00;$200.00;100.0;4;97.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;strict_14_with_grace_period;2020;4;41
9395;f;8.0;-22.90067;-43.34675;House;Private room;2;1.0;1.0;1.0;Real Bed;48.0;$0.00;$110.00;35.0;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;strict_14_with_grace_period;2020;4;25
9399;f;2.0;-22.98446;-43.19045;Apartment;Private room;2;2.0;1.0;2.0;Real Bed;148.0;$0.00;$150.00;0.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;f;f;flexible;2020;4;18
9407;t;6.0;-23.01057;-43.46123;Apartment;Entire home/apt;6;2.0;3.0;4.0;Real Bed;160.0;$500.00;$160.00;50.0;2;97.0;10.0;9.0;10.0;10.0;10.0;9.0;f;f;strict_14_with_grace_period;2020;4;32
9410;t;3.0;-23.0114;-43.37103;Condominium;Entire home/apt;4;1.0;1.0;1.0;Real Bed;239.0;$1,000.00;$180.00;150.0;3;99.0;10.0;9.0;10.0;10.0;10.0;10.0;t;f;strict_14_with_grace_period;2020;4;37
9416;t;1.0;-22.91861;-43.17828;Apartment;Entire home/apt;4;1.0;0.0;3.0;Real Bed;121.0;$500.00;$180.00;25.0;1;97.0;10.0;10.0;10.0;10.0;10.0;10.0;t;f;moderate;2020;4;21
9422;f;3.0;-22.91791;-43.18759;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;68.0;$800.00;$90.00;30.0;3;90.0;9.0;9.0;10.0;10.0;10.0;9.0;t;f;strict_14_with_grace_period;2020;4;39
9425;f;1.0;-23.00768;-43.3241;Condominium;Entire home/apt;6;2.0;2.0;2.0;Real Bed;300.0;$500.00;$170.00;25.0;2;97.0;10.0;10.0;10.0;9.0;10.0;10.0;f;f;moderate;2020;4;33
